ID,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
31596,27,female,Master,84750,2,MORTGAGE,16725,EDUCATION,10.74,0.2,9,638,No,0
31597,26,female,Bachelor,51385,4,RENT,1500,VENTURE,14.61,0.03,3,555,No,1
31598,21,male,High School,86595,0,MORTGAGE,7500,EDUCATION,13.17,0.09,4,619,Yes,0
31599,23,male,High School,121749,2,RENT,8400,MEDICAL,14.84,0.07,2,600,No,1
31600,25,female,High School,96953,7,MORTGAGE,11300,DEBTCONSOLIDATION,10.37,0.12,2,671,Yes,0
31601,27,male,Master,68925,4,MORTGAGE,3000,DEBTCONSOLIDATION,7.51,0.04,5,712,No,0
31602,39,male,Bachelor,118804,18,MORTGAGE,35000,HOMEIMPROVEMENT,15.99,0.29,15,705,No,0
31603,31,male,Associate,121125,8,MORTGAGE,15000,HOMEIMPROVEMENT,9.63,0.12,7,640,Yes,0
31604,31,male,High School,93695,10,RENT,10000,EDUCATION,16.49,0.11,7,548,Yes,0
31605,27,male,High School,53934,3,MORTGAGE,10000,PERSONAL,7.92,0.19,8,680,No,0
31606,36,male,High School,193168,15,OWN,24000,VENTURE,14.96,0.12,15,635,Yes,0
31607,26,female,Master,105300,7,MORTGAGE,10000,DEBTCONSOLIDATION,9.99,0.09,3,696,Yes,0
31608,24,male,Bachelor,73189,4,MORTGAGE,10000,EDUCATION,5.8,0.14,4,680,No,0
31609,30,female,Associate,40541,10,RENT,12000,DEBTCONSOLIDATION,9.25,0.3,7,670,No,1
31610,22,male,Associate,63239,2,MORTGAGE,20000,EDUCATION,13.99,0.32,3,663,Yes,0
31611,22,female,High School,54493,0,MORTGAGE,15000,PERSONAL,13.57,0.28,4,565,No,0
31612,29,male,High School,110802,6,RENT,23000,HOMEIMPROVEMENT,6.54,0.21,7,615,Yes,0
31613,23,female,Master,67066,0,RENT,4500,VENTURE,8.49,0.07,3,602,Yes,0
31614,39,female,Associate,42712,14,OWN,6800,PERSONAL,8.49,0.16,15,691,No,0
31615,28,female,Associate,120795,8,MORTGAGE,20000,EDUCATION,8.93,0.17,6,715,Yes,0
31616,24,female,High School,99513,5,MORTGAGE,6000,PERSONAL,6.76,0.06,3,618,Yes,0
31617,31,male,Bachelor,58432,10,RENT,3350,MEDICAL,13.98,0.06,5,650,No,0
31618,31,female,High School,36070,8,RENT,13250,HOMEIMPROVEMENT,17.58,0.37,6,644,No,1
31619,23,male,Associate,59113,0,RENT,3600,VENTURE,16.02,0.06,2,652,No,0
31620,33,female,Associate,60902,10,RENT,10000,PERSONAL,11.01,0.16,8,643,Yes,0
31621,26,male,Associate,130482,5,RENT,13000,HOMEIMPROVEMENT,15.99,0.1,3,691,No,1
31622,40,male,Associate,79114,17,RENT,10000,MEDICAL,16.09,0.13,14,706,No,1
31623,22,female,High School,47366,0,OWN,10000,EDUCATION,13.99,0.21,2,585,Yes,0
31624,35,male,High School,68428,11,MORTGAGE,5801,MEDICAL,13.35,0.08,8,636,No,1
31625,23,male,Associate,136417,0,MORTGAGE,8000,EDUCATION,5.79,0.06,2,570,Yes,0
31626,23,female,Bachelor,90856,0,OWN,5000,PERSONAL,8.49,0.06,4,633,Yes,0
31627,24,male,Master,100901,5,RENT,5000,HOMEIMPROVEMENT,16.35,0.05,3,602,No,0
31628,28,male,Master,40000,8,RENT,7000,PERSONAL,14.6,0.18,7,624,No,1
31629,22,male,High School,44448,2,MORTGAGE,1000,MEDICAL,9.99,0.02,3,530,Yes,0
31630,37,male,Master,168825,15,MORTGAGE,14000,HOMEIMPROVEMENT,7.51,0.08,12,692,No,0
31631,30,female,Associate,94414,9,RENT,15000,DEBTCONSOLIDATION,14.96,0.16,9,691,No,1
31632,25,female,Bachelor,62478,2,MORTGAGE,11000,VENTURE,5.99,0.18,3,651,Yes,0
31633,22,male,High School,44111,0,MORTGAGE,4500,MEDICAL,7.51,0.1,2,548,No,0
31634,27,male,Master,138978,4,MORTGAGE,14400,PERSONAL,12.69,0.1,6,674,No,0
31635,24,female,Bachelor,64526,0,RENT,5100,EDUCATION,7.9,0.08,2,678,Yes,0
31636,31,female,Bachelor,264840,8,MORTGAGE,20000,MEDICAL,6.54,0.08,5,636,Yes,0
31637,23,female,High School,117617,0,MORTGAGE,1800,VENTURE,11.01,0.02,2,623,Yes,0
31638,27,male,Bachelor,60895,6,RENT,15000,VENTURE,13.16,0.25,9,669,No,0
31639,33,female,High School,91145,9,RENT,3000,VENTURE,12.42,0.03,5,652,Yes,0
31640,23,male,High School,69536,0,RENT,5971,VENTURE,11.16,0.09,3,565,Yes,0
31641,31,male,Bachelor,147442,8,MORTGAGE,6000,HOMEIMPROVEMENT,9.38,0.04,9,651,Yes,0
31642,24,female,Bachelor,29661,0,RENT,4000,VENTURE,11.8,0.13,3,669,No,0
31643,23,male,High School,66889,0,RENT,2000,EDUCATION,7.49,0.03,3,587,Yes,0
31644,47,male,Associate,49136,22,MORTGAGE,6000,PERSONAL,7.74,0.12,11,603,Yes,0
31645,26,male,Master,123307,5,MORTGAGE,6000,DEBTCONSOLIDATION,13.61,0.05,2,710,No,0
31646,22,male,Bachelor,58678,1,MORTGAGE,6500,EDUCATION,9.03,0.11,3,630,Yes,0
31647,22,male,Associate,58623,0,RENT,8800,PERSONAL,6.62,0.15,4,518,Yes,0
31648,34,male,Bachelor,53599,13,OWN,10000,EDUCATION,13.43,0.19,9,642,Yes,0
31649,25,male,Associate,61111,0,RENT,11000,EDUCATION,12.53,0.18,2,588,Yes,0
31650,25,female,Associate,115787,3,MORTGAGE,35000,EDUCATION,7.67,0.3,4,494,Yes,0
31651,40,female,Associate,66294,19,RENT,3000,EDUCATION,16.89,0.05,15,602,No,1
31652,29,male,Master,39756,4,RENT,6000,EDUCATION,12.18,0.15,10,623,Yes,0
31653,59,male,Bachelor,48675,37,MORTGAGE,3600,PERSONAL,7.49,0.07,24,618,Yes,0
31654,24,male,Bachelor,116384,3,RENT,16000,MEDICAL,11.99,0.14,3,497,Yes,0
31655,23,female,Associate,58763,0,MORTGAGE,10000,EDUCATION,10.65,0.17,4,640,No,0
31656,23,female,Bachelor,37116,1,RENT,3600,VENTURE,10.5,0.1,3,638,Yes,0
31657,34,female,Bachelor,677591,15,RENT,6000,MEDICAL,7.14,0.01,5,719,Yes,0
31658,25,female,High School,39805,3,RENT,4900,MEDICAL,11.49,0.12,2,586,No,1
31659,27,male,High School,145019,4,RENT,20000,DEBTCONSOLIDATION,6.54,0.14,9,566,Yes,0
31660,23,female,High School,41719,0,RENT,5000,VENTURE,9.88,0.12,4,607,Yes,0
31661,31,female,Master,91113,7,RENT,1199,PERSONAL,6.56,0.01,5,692,Yes,0
31662,29,male,Associate,145058,7,MORTGAGE,28000,MEDICAL,7.9,0.19,8,668,No,0
31663,24,female,High School,119675,0,RENT,12000,DEBTCONSOLIDATION,6.03,0.1,4,678,No,0
31664,27,male,High School,157291,0,MORTGAGE,4800,PERSONAL,9.63,0.03,9,671,Yes,0
31665,29,male,High School,20545,4,RENT,2500,HOMEIMPROVEMENT,6.62,0.12,9,580,No,1
31666,35,female,Doctorate,180779,13,MORTGAGE,10000,HOMEIMPROVEMENT,7.9,0.06,9,714,Yes,0
31667,22,female,Master,52759,0,MORTGAGE,7975,VENTURE,7.49,0.15,2,651,Yes,0
31668,30,female,High School,54557,6,MORTGAGE,20000,VENTURE,9.79,0.37,10,603,Yes,0
31669,23,male,Bachelor,47663,0,RENT,5000,EDUCATION,12.69,0.1,3,697,No,0
31670,21,female,High School,81207,0,MORTGAGE,25000,EDUCATION,15.65,0.31,2,628,Yes,0
31671,25,female,Master,58998,5,RENT,7500,EDUCATION,11.01,0.13,4,663,Yes,0
31672,22,male,Bachelor,115033,0,MORTGAGE,12000,DEBTCONSOLIDATION,10.99,0.1,4,569,Yes,0
31673,24,male,Associate,160268,2,MORTGAGE,28000,MEDICAL,8.49,0.17,3,660,Yes,0
31674,23,female,Master,17618,2,RENT,1500,MEDICAL,8.88,0.09,2,660,No,0
31675,22,male,Bachelor,50898,0,RENT,7000,VENTURE,15.7,0.14,3,682,No,1
31676,26,male,Master,30366,4,RENT,8875,PERSONAL,10,0.29,2,652,No,1
31677,24,male,Bachelor,103134,0,MORTGAGE,15000,VENTURE,7.9,0.15,2,702,No,0
31678,32,female,High School,93625,9,MORTGAGE,3000,HOMEIMPROVEMENT,9.06,0.03,10,555,Yes,0
31679,40,female,High School,181064,17,MORTGAGE,12000,PERSONAL,10.37,0.07,15,661,Yes,0
31680,25,male,Associate,113752,4,MORTGAGE,30000,HOMEIMPROVEMENT,10.65,0.26,4,569,Yes,0
31681,26,male,High School,123502,3,MORTGAGE,11439,EDUCATION,7.16,0.09,4,559,Yes,0
31682,38,male,Associate,116234,12,MORTGAGE,6000,DEBTCONSOLIDATION,6.03,0.05,16,660,Yes,0
31683,25,male,High School,92165,4,RENT,5000,HOMEIMPROVEMENT,8.58,0.05,3,508,Yes,0
31684,26,male,High School,97068,1,RENT,18000,HOMEIMPROVEMENT,13.85,0.19,3,661,Yes,0
31685,29,male,Bachelor,53844,9,RENT,5421,PERSONAL,15.74,0.1,9,588,No,1
31686,27,female,Master,74851,7,MORTGAGE,10000,PERSONAL,11.01,0.13,9,676,Yes,0
31687,26,male,Bachelor,42115,2,RENT,4200,MEDICAL,8.9,0.1,3,637,Yes,0
31688,35,male,Bachelor,49101,9,RENT,5600,MEDICAL,9.76,0.11,6,679,No,0
31689,28,male,Bachelor,35637,7,RENT,13000,EDUCATION,14.26,0.36,8,667,No,1
31690,28,male,Master,40726,9,RENT,10800,EDUCATION,12.09,0.27,6,644,No,1
31691,29,female,Bachelor,208716,9,MORTGAGE,28000,DEBTCONSOLIDATION,17.49,0.13,10,614,No,1
31692,24,male,Associate,130661,3,MORTGAGE,17808,HOMEIMPROVEMENT,12.83,0.14,4,554,Yes,0
31693,21,female,High School,67790,0,RENT,6000,MEDICAL,11.01,0.09,4,600,No,0
31694,26,female,Doctorate,120888,0,MORTGAGE,2700,PERSONAL,11.01,0.02,3,681,No,0
31695,24,female,High School,36679,2,MORTGAGE,3000,DEBTCONSOLIDATION,6.53,0.08,6,658,Yes,0
31696,27,female,Bachelor,63206,4,MORTGAGE,14839,HOMEIMPROVEMENT,9.82,0.23,5,657,No,0
31697,27,male,Bachelor,58376,3,RENT,2800,VENTURE,7.49,0.05,10,671,Yes,0
31698,27,female,Associate,144990,6,MORTGAGE,7000,PERSONAL,6.76,0.05,7,673,No,0
31699,29,female,Doctorate,41991,4,MORTGAGE,3000,VENTURE,13.61,0.07,9,682,Yes,0
31700,22,male,High School,84846,0,MORTGAGE,9750,EDUCATION,14.65,0.11,2,640,No,0
31701,29,female,Master,30887,7,RENT,4000,DEBTCONSOLIDATION,5.42,0.13,10,611,No,0
31702,27,female,High School,78800,3,RENT,12000,HOMEIMPROVEMENT,11.01,0.15,7,645,Yes,0
31703,22,female,High School,59651,0,MORTGAGE,8500,VENTURE,12.53,0.14,3,624,No,0
31704,27,male,High School,36733,4,MORTGAGE,4500,EDUCATION,14.31,0.12,9,623,Yes,0
31705,32,female,Master,49047,12,RENT,7500,PERSONAL,8.94,0.15,7,676,Yes,0
31706,26,male,Master,102684,4,MORTGAGE,11600,MEDICAL,5.42,0.11,4,575,No,0
31707,24,male,Associate,97266,0,MORTGAGE,2000,PERSONAL,15.27,0.02,3,598,Yes,0
31708,29,male,Associate,34666,5,RENT,5000,VENTURE,11.01,0.14,10,632,No,0
31709,26,male,Bachelor,57179,6,RENT,9500,PERSONAL,12.87,0.17,4,591,Yes,0
31710,25,female,Associate,37046,4,RENT,8000,MEDICAL,12.91,0.22,4,699,No,0
31711,25,male,Associate,49160,1,RENT,4000,EDUCATION,8.03,0.08,4,532,Yes,0
31712,22,female,Associate,88030,1,RENT,6650,PERSONAL,11.01,0.08,4,667,Yes,0
31713,22,male,Bachelor,71885,0,MORTGAGE,5000,EDUCATION,9.22,0.07,2,686,No,1
31714,23,male,Bachelor,44280,4,RENT,3500,VENTURE,11.57,0.08,3,668,No,0
31715,24,female,Master,36842,4,RENT,9000,EDUCATION,15.58,0.24,3,530,No,1
31716,23,male,Associate,53915,0,MORTGAGE,2000,MEDICAL,19.13,0.04,3,534,No,1
31717,25,male,Associate,136370,6,MORTGAGE,21000,VENTURE,11.49,0.15,4,665,Yes,0
31718,21,male,Bachelor,18995,0,RENT,3600,PERSONAL,15.95,0.19,2,666,No,1
31719,40,male,Associate,35337,14,RENT,4200,PERSONAL,14.72,0.12,16,670,No,1
31720,41,male,Master,75927,15,RENT,14000,EDUCATION,10.25,0.18,16,609,Yes,0
31721,29,male,High School,145057,3,OWN,7500,EDUCATION,7.74,0.05,8,682,Yes,0
31722,28,male,High School,87575,3,MORTGAGE,9500,MEDICAL,13.9,0.11,7,612,No,0
31723,26,male,Bachelor,61348,3,RENT,10000,PERSONAL,7.33,0.16,3,652,No,0
31724,42,female,Associate,61898,20,RENT,4200,PERSONAL,7.49,0.07,11,680,Yes,0
31725,25,male,Master,114453,3,MORTGAGE,13500,HOMEIMPROVEMENT,10,0.12,2,702,No,0
31726,34,male,Master,43231,11,RENT,5000,MEDICAL,6.95,0.12,10,626,No,0
31727,30,male,High School,59865,3,OWN,8500,HOMEIMPROVEMENT,12.18,0.14,10,592,Yes,0
31728,37,male,Bachelor,73335,17,RENT,10000,MEDICAL,15.99,0.14,17,714,No,1
31729,37,male,Associate,94754,15,MORTGAGE,5591,DEBTCONSOLIDATION,10.67,0.06,12,705,No,1
31730,25,female,Bachelor,61212,0,MORTGAGE,11200,HOMEIMPROVEMENT,14.27,0.18,4,669,No,0
31731,24,male,High School,63410,1,RENT,4000,DEBTCONSOLIDATION,10.37,0.06,3,676,Yes,0
31732,35,male,Master,92355,10,RENT,1000,VENTURE,13.49,0.01,8,571,Yes,0
31733,27,male,Associate,55151,7,RENT,10400,DEBTCONSOLIDATION,14.65,0.19,9,664,Yes,0
31734,31,female,High School,88576,7,MORTGAGE,16000,DEBTCONSOLIDATION,19.41,0.18,7,687,No,1
31735,36,male,Bachelor,88674,10,RENT,9984,PERSONAL,15.55,0.11,12,665,No,1
31736,26,male,Associate,47665,4,MORTGAGE,10000,HOMEIMPROVEMENT,12.21,0.21,2,633,No,0
31737,32,female,Associate,138994,13,RENT,17000,HOMEIMPROVEMENT,11.12,0.12,6,644,Yes,0
31738,37,male,High School,65894,19,RENT,5416,VENTURE,13.87,0.08,17,651,No,1
31739,31,female,Associate,42837,8,MORTGAGE,10225,DEBTCONSOLIDATION,9.99,0.24,6,556,Yes,0
31740,25,female,Bachelor,56107,2,RENT,7000,EDUCATION,8.89,0.12,3,627,Yes,0
31741,22,female,Bachelor,77779,1,RENT,7000,EDUCATION,5.79,0.09,3,657,No,0
31742,23,female,Associate,73126,1,MORTGAGE,21000,EDUCATION,11.01,0.29,3,621,Yes,0
31743,27,female,Associate,60592,3,RENT,6000,VENTURE,11.36,0.1,9,638,Yes,0
31744,36,male,Bachelor,48946,14,OWN,14000,VENTURE,10.99,0.29,16,627,Yes,0
31745,23,female,High School,39812,3,RENT,2000,VENTURE,16.49,0.05,3,593,Yes,0
31746,24,male,Bachelor,69006,0,RENT,3000,MEDICAL,7.88,0.04,3,631,Yes,0
31747,23,female,Associate,67305,2,RENT,5000,EDUCATION,13.61,0.07,2,612,Yes,0
31748,28,female,High School,72750,2,RENT,10000,EDUCATION,8.9,0.14,9,594,Yes,0
31749,37,male,Associate,63081,18,RENT,10000,HOMEIMPROVEMENT,11.71,0.16,14,682,Yes,0
31750,24,female,Bachelor,114969,0,MORTGAGE,35000,EDUCATION,7.9,0.3,5,495,Yes,0
31751,24,female,High School,31287,0,RENT,4000,MEDICAL,16.49,0.13,3,588,No,1
31752,22,male,Bachelor,58262,2,RENT,5000,EDUCATION,6.99,0.09,2,671,Yes,0
31753,23,female,High School,71677,0,RENT,23774,DEBTCONSOLIDATION,17.72,0.33,2,629,No,1
31754,27,female,Bachelor,72556,7,RENT,6000,HOMEIMPROVEMENT,14.59,0.08,7,691,Yes,0
31755,24,male,Associate,51925,3,RENT,10530,DEBTCONSOLIDATION,8.52,0.2,3,627,No,1
31756,26,female,Associate,56776,1,RENT,2500,DEBTCONSOLIDATION,14.72,0.04,3,624,No,0
31757,28,female,High School,114918,7,MORTGAGE,5000,MEDICAL,11.01,0.04,7,663,Yes,0
31758,26,female,Bachelor,88457,2,MORTGAGE,19072,PERSONAL,10.78,0.22,4,651,Yes,0
31759,24,female,Bachelor,103074,0,MORTGAGE,25000,MEDICAL,10.58,0.24,4,680,Yes,0
31760,33,female,Bachelor,29695,11,RENT,8000,VENTURE,11.12,0.27,9,684,No,1
31761,27,male,Associate,54633,3,MORTGAGE,3450,PERSONAL,11.99,0.06,7,628,Yes,0
31762,32,male,Bachelor,35636,7,RENT,4000,MEDICAL,9.84,0.11,5,701,No,0
31763,25,female,Bachelor,87311,4,RENT,8000,HOMEIMPROVEMENT,9.94,0.09,4,685,Yes,0
31764,23,male,Bachelor,61307,0,MORTGAGE,5312,DEBTCONSOLIDATION,13.79,0.09,2,561,No,0
31765,26,male,Bachelor,57838,4,RENT,5000,EDUCATION,7.14,0.09,4,593,Yes,0
31766,33,male,Master,76626,9,RENT,6265,HOMEIMPROVEMENT,8.68,0.08,10,666,Yes,0
31767,60,male,Master,106501,41,OWN,6000,PERSONAL,11.01,0.06,18,709,Yes,0
31768,23,male,Master,35672,3,MORTGAGE,2000,MEDICAL,9.7,0.06,3,609,Yes,0
31769,31,male,Bachelor,85020,7,RENT,10000,PERSONAL,11.01,0.12,8,676,Yes,0
31770,28,female,High School,68672,2,RENT,5600,DEBTCONSOLIDATION,10.37,0.08,6,651,Yes,0
31771,46,female,Bachelor,72742,23,MORTGAGE,3600,PERSONAL,6.99,0.05,13,639,Yes,0
31772,25,male,Associate,83456,1,MORTGAGE,15900,HOMEIMPROVEMENT,13.22,0.19,3,634,Yes,0
31773,22,male,Bachelor,22704,0,RENT,3000,DEBTCONSOLIDATION,10.96,0.13,2,522,No,1
31774,28,female,High School,78570,6,MORTGAGE,1454,PERSONAL,9.73,0.02,6,636,No,0
31775,34,male,Bachelor,65603,8,OWN,5000,MEDICAL,10.62,0.08,7,591,No,0
31776,26,female,Bachelor,49038,2,OWN,15000,EDUCATION,9.64,0.31,4,646,Yes,0
31777,34,male,Associate,144901,10,RENT,12000,PERSONAL,11.49,0.08,6,640,No,0
31778,22,female,High School,95675,0,MORTGAGE,10000,DEBTCONSOLIDATION,8.71,0.1,2,675,Yes,0
31779,26,male,Bachelor,132918,2,MORTGAGE,4000,DEBTCONSOLIDATION,6.92,0.03,2,632,Yes,0
31780,22,male,Bachelor,36877,0,RENT,10000,VENTURE,11.14,0.27,2,631,No,1
31781,27,male,Bachelor,87737,5,MORTGAGE,6500,MEDICAL,6.03,0.07,5,578,Yes,0
31782,24,male,Master,91154,0,RENT,14643,HOMEIMPROVEMENT,12.29,0.16,3,661,No,1
31783,25,male,Master,31191,0,OWN,1525,MEDICAL,10.95,0.05,2,628,Yes,0
31784,25,female,High School,91204,0,RENT,7000,HOMEIMPROVEMENT,10.43,0.08,4,594,Yes,0
31785,25,female,Master,81082,4,MORTGAGE,25000,PERSONAL,10.91,0.31,3,681,No,1
31786,25,female,High School,69479,3,RENT,1500,HOMEIMPROVEMENT,11.01,0.02,3,649,Yes,0
31787,43,female,Bachelor,144620,22,MORTGAGE,5477,HOMEIMPROVEMENT,10.03,0.04,17,727,Yes,0
31788,35,male,Master,37074,11,RENT,6475,MEDICAL,5.42,0.17,6,684,Yes,0
31789,23,female,Bachelor,54891,0,RENT,9600,EDUCATION,10.25,0.17,2,597,No,0
31790,24,male,Associate,87683,3,MORTGAGE,5000,MEDICAL,9.49,0.06,3,527,Yes,0
31791,27,female,Master,43140,2,MORTGAGE,8575,VENTURE,14.24,0.2,6,669,No,0
31792,30,female,Associate,24246,11,OWN,6000,PERSONAL,11.21,0.25,6,699,No,1
31793,27,male,Associate,87267,3,RENT,9000,EDUCATION,15.12,0.1,5,593,Yes,0
31794,26,female,Master,72557,3,MORTGAGE,12000,DEBTCONSOLIDATION,6.62,0.17,4,662,Yes,0
31795,37,female,High School,35135,17,MORTGAGE,1800,EDUCATION,6.76,0.05,12,653,Yes,0
31796,31,female,Associate,87414,9,MORTGAGE,6000,DEBTCONSOLIDATION,7.67,0.07,10,646,No,0
31797,38,male,Master,483809,13,MORTGAGE,30631,MEDICAL,11.76,0.06,10,619,No,1
31798,24,male,High School,115031,2,RENT,6000,PERSONAL,7.92,0.05,3,620,Yes,0
31799,23,female,Master,93016,4,MORTGAGE,10000,VENTURE,9.63,0.11,4,683,No,0
31800,28,male,High School,29487,7,RENT,5596,VENTURE,12.67,0.19,5,677,Yes,0
31801,29,male,Bachelor,164149,7,RENT,10000,DEBTCONSOLIDATION,7.14,0.06,6,683,No,0
31802,32,female,High School,1440746,6,MORTGAGE,12000,VENTURE,7.51,0.01,8,613,No,0
31803,27,male,Bachelor,72662,6,MORTGAGE,7750,VENTURE,14.84,0.11,9,645,No,1
31804,28,female,Master,56588,4,RENT,12000,MEDICAL,11.01,0.21,8,582,No,0
31805,24,male,Associate,75667,0,RENT,7000,MEDICAL,10.38,0.09,3,641,Yes,0
31806,23,male,Bachelor,87369,3,MORTGAGE,20000,EDUCATION,7.49,0.23,2,680,No,0
31807,36,female,High School,35726,13,RENT,6000,MEDICAL,15.96,0.17,13,653,No,0
31808,38,male,Associate,48821,13,RENT,4000,MEDICAL,11.49,0.08,12,653,No,0
31809,25,male,Master,64686,5,RENT,13500,DEBTCONSOLIDATION,6.99,0.21,3,678,Yes,0
31810,22,male,Associate,25537,0,MORTGAGE,6000,EDUCATION,15.99,0.23,4,623,No,0
31811,31,male,Associate,109173,11,RENT,9000,PERSONAL,5.42,0.08,9,677,Yes,0
31812,26,male,Associate,124473,5,MORTGAGE,5000,EDUCATION,14.96,0.04,4,605,No,0
31813,21,female,Master,23921,0,RENT,10000,HOMEIMPROVEMENT,10.99,0.42,3,631,No,1
31814,25,female,High School,163071,2,RENT,8000,VENTURE,11.01,0.05,3,599,Yes,0
31815,24,male,High School,108760,0,MORTGAGE,5000,VENTURE,9.28,0.05,4,634,Yes,0
31816,22,female,Associate,48807,0,MORTGAGE,5000,MEDICAL,6.04,0.1,3,518,Yes,0
31817,35,male,Bachelor,13243,10,RENT,3366,EDUCATION,9.27,0.25,12,652,No,1
31818,28,female,Associate,59242,3,RENT,12000,VENTURE,12.87,0.2,10,622,Yes,0
31819,22,female,Master,70648,0,RENT,3000,MEDICAL,9.31,0.04,3,601,No,1
31820,25,female,High School,63172,0,RENT,10000,HOMEIMPROVEMENT,11.75,0.16,4,627,No,0
31821,24,male,Master,156826,2,OWN,23638,VENTURE,11.35,0.15,3,643,Yes,0
31822,29,male,High School,91053,8,MORTGAGE,3000,PERSONAL,9.45,0.03,10,482,Yes,0
31823,22,female,Associate,49870,2,MORTGAGE,6250,VENTURE,11.01,0.13,2,646,Yes,0
31824,30,female,Master,90952,6,OWN,10000,EDUCATION,7.88,0.11,5,573,Yes,0
31825,23,female,Associate,70673,0,MORTGAGE,16500,PERSONAL,11.01,0.23,4,656,No,1
31826,29,male,Bachelor,139425,7,MORTGAGE,4000,DEBTCONSOLIDATION,13.48,0.03,10,624,Yes,0
31827,26,female,High School,49062,5,RENT,8000,DEBTCONSOLIDATION,13.07,0.16,5,631,No,1
31828,25,male,Bachelor,103036,3,MORTGAGE,2800,EDUCATION,7.49,0.03,3,671,Yes,0
31829,21,female,High School,65675,0,MORTGAGE,10000,PERSONAL,11.01,0.15,4,656,Yes,0
31830,24,male,High School,33426,1,RENT,4000,MEDICAL,10.75,0.12,4,582,Yes,0
31831,24,male,High School,144937,0,RENT,5775,VENTURE,6.17,0.04,2,575,Yes,0
31832,33,male,Bachelor,54974,8,RENT,6800,EDUCATION,11.22,0.12,6,627,No,1
31833,31,female,Bachelor,37042,5,RENT,10000,DEBTCONSOLIDATION,10.19,0.27,7,532,No,1
31834,29,female,Bachelor,54777,9,MORTGAGE,6000,MEDICAL,16.49,0.11,10,680,No,1
31835,24,female,Associate,46549,2,RENT,8000,MEDICAL,9.63,0.17,2,671,No,0
31836,24,male,Associate,65604,2,MORTGAGE,8000,PERSONAL,10.99,0.12,3,646,No,0
31837,54,male,Doctorate,186116,32,MORTGAGE,12000,PERSONAL,12.69,0.06,26,732,Yes,0
31838,25,male,Bachelor,42203,6,MORTGAGE,2000,DEBTCONSOLIDATION,7.66,0.05,4,614,No,1
31839,29,male,Associate,103070,9,MORTGAGE,8900,MEDICAL,11.01,0.09,6,567,Yes,0
31840,25,female,Bachelor,48842,4,MORTGAGE,10000,DEBTCONSOLIDATION,7.14,0.2,4,654,No,0
31841,27,female,Master,61290,4,MORTGAGE,15000,HOMEIMPROVEMENT,9.88,0.24,5,690,No,0
31842,27,female,Associate,127479,4,MORTGAGE,34121,EDUCATION,17.44,0.27,5,587,No,1
31843,25,male,Master,174983,3,MORTGAGE,25000,DEBTCONSOLIDATION,11.36,0.14,3,649,Yes,0
31844,21,female,Associate,41630,1,RENT,5000,PERSONAL,14.59,0.12,4,643,No,1
31845,24,male,High School,105295,2,MORTGAGE,25000,DEBTCONSOLIDATION,10.99,0.24,4,678,No,0
31846,24,male,High School,78054,0,RENT,7648,DEBTCONSOLIDATION,13.14,0.1,4,663,No,1
31847,22,female,High School,60956,0,RENT,11000,EDUCATION,13.26,0.18,4,667,No,0
31848,28,male,High School,55134,6,RENT,7000,MEDICAL,13.43,0.13,7,688,No,0
31849,25,female,Associate,97571,0,RENT,12500,VENTURE,9.38,0.13,2,603,No,0
31850,33,female,Bachelor,96968,8,MORTGAGE,20000,EDUCATION,13.06,0.21,8,693,Yes,0
31851,23,male,Associate,82871,1,RENT,11264,PERSONAL,8.57,0.14,4,602,Yes,0
31852,34,female,Associate,48593,8,MORTGAGE,6000,VENTURE,5.99,0.12,5,609,No,0
31853,23,male,Associate,46377,0,RENT,5000,VENTURE,6.91,0.11,2,595,Yes,0
31854,39,male,High School,30592,17,OWN,8000,PERSONAL,7.51,0.26,14,619,No,0
31855,24,male,High School,42754,2,RENT,2000,VENTURE,11.01,0.05,2,597,Yes,0
31856,24,female,Master,46942,4,RENT,3000,EDUCATION,13.06,0.06,4,677,Yes,0
31857,24,female,Associate,120739,1,MORTGAGE,6000,PERSONAL,8.3,0.05,2,666,No,0
31858,25,male,Bachelor,61370,1,RENT,12000,DEBTCONSOLIDATION,11.01,0.2,3,672,No,0
31859,37,female,Associate,60942,15,MORTGAGE,16000,MEDICAL,11.01,0.26,12,623,Yes,0
31860,36,female,High School,88322,13,RENT,12000,VENTURE,7.66,0.14,12,680,No,0
31861,25,female,High School,38347,2,OWN,12000,PERSONAL,11.01,0.31,3,594,Yes,0
31862,21,female,High School,87636,0,RENT,14000,EDUCATION,13.49,0.16,2,557,Yes,0
31863,30,female,High School,16118,7,RENT,2036,PERSONAL,15.53,0.13,7,569,No,1
31864,39,male,Associate,133010,15,MORTGAGE,10848,VENTURE,12.25,0.08,15,518,Yes,0
31865,44,female,Master,37012,18,RENT,12000,DEBTCONSOLIDATION,11.11,0.32,15,697,No,1
31866,26,male,High School,42945,3,RENT,14566,DEBTCONSOLIDATION,10.76,0.34,3,579,No,1
31867,23,female,Associate,49890,4,RENT,5000,EDUCATION,11.01,0.1,2,625,Yes,0
31868,23,male,Associate,64784,0,RENT,3000,MEDICAL,11.96,0.05,4,593,No,0
31869,26,male,Master,65740,4,MORTGAGE,9000,DEBTCONSOLIDATION,8.94,0.14,4,706,Yes,0
